Source,Technology,Factor_Type,Job_Type,Unit,Year,Value,Value_Numeric,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method,Default_Source,Default_Source_Note
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2048,8.25651350481,8.25651350481,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2048,8.25651350481,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2049,7.91143092175,7.91143092175,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2049,7.91143092175,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2050,7.56634833868,7.56634833868,CAPEX/OPEX ratio projection with constant bridge,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2050,7.56634833868,Known datapoint,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2051,7.56634833868,7.56634833868,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2051,7.56634833868,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2052,7.56634833868,7.56634833868,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2052,7.56634833868,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2053,7.56634833868,7.56634833868,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2053,7.56634833868,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2054,7.56634833868,7.56634833868,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2054,7.56634833868,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),Construction&Manufacturing,Direct,job-yr/MW,2055,7.56634833868,7.56634833868,Linear interpolation,,,Wind offshore floating,,CAPEX 2050/2030=0.5229712702987412,2030,2055,7.56634833868,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2024,0.2416,0.2416,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2024,0.2416,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2025,0.2416,0.2416,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2025,0.2416,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2026,0.2416,0.2416,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2026,0.2416,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2027,0.2416,0.2416,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2027,0.2416,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2028,0.2416,0.2416,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2028,0.2416,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2029,0.2416,0.2416,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2029,0.2416,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2030,0.2416,0.2416,CAPEX/OPEX ratio projection with constant bridge,,,Wind offshore floating,,OPEX 2030/2024 unavailable; value held constant; applied to 2022 QBIS base value,2022,2030,0.2416,Known datapoint,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2031,0.235810506912,0.235810506912,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2031,0.235810506912,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2032,0.230021013825,0.230021013825,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2032,0.230021013825,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2033,0.224231520737,0.224231520737,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2033,0.224231520737,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2034,0.21844202765,0.21844202765,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2034,0.21844202765,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2035,0.212652534562,0.212652534562,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2035,0.212652534562,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2036,0.206863041475,0.206863041475,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2036,0.206863041475,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2037,0.201073548387,0.201073548387,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2037,0.201073548387,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2038,0.1952840553,0.1952840553,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2038,0.1952840553,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2039,0.189494562212,0.189494562212,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2039,0.189494562212,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2040,0.183705069124,0.183705069124,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2040,0.183705069124,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2041,0.177915576037,0.177915576037,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2041,0.177915576037,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2042,0.172126082949,0.172126082949,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2042,0.172126082949,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2043,0.166336589862,0.166336589862,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2043,0.166336589862,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2044,0.160547096774,0.160547096774,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2044,0.160547096774,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2045,0.154757603687,0.154757603687,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2045,0.154757603687,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2046,0.148968110599,0.148968110599,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2046,0.148968110599,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2047,0.143178617512,0.143178617512,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2047,0.143178617512,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2048,0.137389124424,0.137389124424,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2048,0.137389124424,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2049,0.131599631336,0.131599631336,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2049,0.131599631336,Linear interpolation between known datapoints,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2050,0.125810138249,0.125810138249,CAPEX/OPEX ratio projection with constant bridge,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2050,0.125810138249,Known datapoint,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2051,0.125810138249,0.125810138249,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2051,0.125810138249,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2052,0.125810138249,0.125810138249,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2052,0.125810138249,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2053,0.125810138249,0.125810138249,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2053,0.125810138249,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2054,0.125810138249,0.125810138249,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2054,0.125810138249,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
French QBIS 2023,Offshore wind (floating),O&M,Direct,job/MW,2055,0.125810138249,0.125810138249,Linear interpolation,,,Wind offshore floating,,OPEX 2050/2030=0.5207373271889401,2030,2055,0.125810138249,Linear interpolation to 2050; held constant after 2050,French QBIS 2023,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2024,1.2532,1.2532,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2024,1.2532,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2025,1.248,1.248,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2025,1.248,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2026,1.2428,1.2428,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2026,1.2428,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2027,1.2376,1.2376,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2027,1.2376,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2028,1.2324,1.2324,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2028,1.2324,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2029,1.2272,1.2272,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2029,1.2272,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2030,1.222,1.222,Rutovitz Table 9 decline to 2030,Oil,0.94,,,Rutovitz Table 9 Latin America 2030,2015,2030,1.222,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2031,1.21960188347,1.21960188347,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2031,1.21960188347,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2032,1.21720376695,1.21720376695,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2032,1.21720376695,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2033,1.21480565042,1.21480565042,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2033,1.21480565042,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2034,1.2124075339,1.2124075339,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2034,1.2124075339,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2035,1.21000941737,1.21000941737,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2035,1.21000941737,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2036,1.20761130085,1.20761130085,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2036,1.20761130085,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2037,1.20521318432,1.20521318432,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2037,1.20521318432,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2038,1.20281506779,1.20281506779,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2038,1.20281506779,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2039,1.20041695127,1.20041695127,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2039,1.20041695127,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2040,1.19801883474,1.19801883474,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2040,1.19801883474,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2041,1.19562071822,1.19562071822,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2041,1.19562071822,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2042,1.19322260169,1.19322260169,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2042,1.19322260169,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2043,1.19082448517,1.19082448517,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2043,1.19082448517,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2044,1.18842636864,1.18842636864,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2044,1.18842636864,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2045,1.18602825211,1.18602825211,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2045,1.18602825211,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2046,1.18363013559,1.18363013559,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2046,1.18363013559,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2047,1.18123201906,1.18123201906,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2047,1.18123201906,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2048,1.17883390254,1.17883390254,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2048,1.17883390254,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2049,1.17643578601,1.17643578601,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2049,1.17643578601,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2050,1.17403766949,1.17403766949,CAPEX/OPEX ratio projection using proxy mapping,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2050,1.17403766949,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2051,1.17403766949,1.17403766949,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2051,1.17403766949,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2052,1.17403766949,1.17403766949,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2052,1.17403766949,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2053,1.17403766949,1.17403766949,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2053,1.17403766949,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2054,1.17403766949,1.17403766949,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2054,1.17403766949,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Construction,Direct,job-yr/MW,2055,1.17403766949,1.17403766949,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2055,1.17403766949,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2024,0.89652,0.89652,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2024,0.89652,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2025,0.8928,0.8928,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2025,0.8928,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2026,0.88908,0.88908,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2026,0.88908,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2027,0.88536,0.88536,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2027,0.88536,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2028,0.88164,0.88164,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2028,0.88164,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2029,0.87792,0.87792,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2029,0.87792,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2030,0.8742,0.8742,Rutovitz Table 9 decline to 2030,Oil,0.94,,,Rutovitz Table 9 Latin America 2030,2015,2030,0.8742,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2031,0.872484424332,0.872484424332,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2031,0.872484424332,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2032,0.870768848663,0.870768848663,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2032,0.870768848663,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2033,0.869053272995,0.869053272995,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2033,0.869053272995,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2034,0.867337697326,0.867337697326,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2034,0.867337697326,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2035,0.865622121658,0.865622121658,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2035,0.865622121658,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2036,0.86390654599,0.86390654599,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2036,0.86390654599,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2037,0.862190970321,0.862190970321,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2037,0.862190970321,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2038,0.860475394653,0.860475394653,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2038,0.860475394653,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2039,0.858759818985,0.858759818985,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2039,0.858759818985,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2040,0.857044243316,0.857044243316,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2040,0.857044243316,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2041,0.855328667648,0.855328667648,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2041,0.855328667648,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2042,0.853613091979,0.853613091979,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2042,0.853613091979,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2043,0.851897516311,0.851897516311,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2043,0.851897516311,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2044,0.850181940643,0.850181940643,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2044,0.850181940643,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2045,0.848466364974,0.848466364974,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2045,0.848466364974,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2046,0.846750789306,0.846750789306,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2046,0.846750789306,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2047,0.845035213638,0.845035213638,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2047,0.845035213638,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2048,0.843319637969,0.843319637969,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2048,0.843319637969,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2049,0.841604062301,0.841604062301,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2049,0.841604062301,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2050,0.839888486632,0.839888486632,CAPEX/OPEX ratio projection using proxy mapping,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2050,0.839888486632,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2051,0.839888486632,0.839888486632,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2051,0.839888486632,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2052,0.839888486632,0.839888486632,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2052,0.839888486632,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2053,0.839888486632,0.839888486632,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2053,0.839888486632,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2054,0.839888486632,0.839888486632,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2054,0.839888486632,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,Manufacturing,Direct,job-yr/MW,2055,0.839888486632,0.839888486632,Linear interpolation,Oil,,SCGT (GAS),,CAPEX 2050/2030=0.9607509570263428,2030,2055,0.839888486632,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
